"Ref. Voltage (VREF=0.6,Temp=27) X","Ref. Voltage (VREF=0.6,Temp=27) Y","Ref. Voltage (VREF=0.6,Temp=125) X","Ref. Voltage (VREF=0.6,Temp=125) Y","Ref. Voltage (VREF=0.6,Temp=-55) X","Ref. Voltage (VREF=0.6,Temp=-55) Y","Ref. Voltage (VREF=0.6,Temp=-180) X","Ref. Voltage (VREF=0.6,Temp=-180) Y","Ref. Voltage (VREF=0.7,Temp=27) X","Ref. Voltage (VREF=0.7,Temp=27) Y","Ref. Voltage (VREF=0.7,Temp=125) X","Ref. Voltage (VREF=0.7,Temp=125) Y","Ref. Voltage (VREF=0.7,Temp=-55) X","Ref. Voltage (VREF=0.7,Temp=-55) Y","Ref. Voltage (VREF=0.7,Temp=-180) X","Ref. Voltage (VREF=0.7,Temp=-180) Y","Ref. Voltage (VREF=0.8,Temp=27) X","Ref. Voltage (VREF=0.8,Temp=27) Y","Ref. Voltage (VREF=0.8,Temp=125) X","Ref. Voltage (VREF=0.8,Temp=125) Y","Ref. Voltage (VREF=0.8,Temp=-55) X","Ref. Voltage (VREF=0.8,Temp=-55) Y","Ref. Voltage (VREF=0.8,Temp=-180) X","Ref. Voltage (VREF=0.8,Temp=-180) Y","Ref. Voltage (VREF=0.9,Temp=27) X","Ref. Voltage (VREF=0.9,Temp=27) Y","Ref. Voltage (VREF=0.9,Temp=125) X","Ref. Voltage (VREF=0.9,Temp=125) Y","Ref. Voltage (VREF=0.9,Temp=-55) X","Ref. Voltage (VREF=0.9,Temp=-55) Y","Ref. Voltage (VREF=0.9,Temp=-180) X","Ref. Voltage (VREF=0.9,Temp=-180) Y","Ref. Voltage (VREF=1,Temp=27) X","Ref. Voltage (VREF=1,Temp=27) Y","Ref. Voltage (VREF=1,Temp=125) X","Ref. Voltage (VREF=1,Temp=125) Y","Ref. Voltage (VREF=1,Temp=-55) X","Ref. Voltage (VREF=1,Temp=-55) Y","Ref. Voltage (VREF=1,Temp=-180) X","Ref. Voltage (VREF=1,Temp=-180) Y"
5.502820607018171e-09,0.6,5.569456412456086e-09,0.6,5.498739262690934e-09,0.6,5.532682854170645e-09,0.6,5.502925397321755e-09,0.7,5.569501076097549e-09,0.7,5.498733674257682e-09,0.7,5.532359358558484e-09,0.7,5.50307418124507e-09,0.8,5.569527019279236e-09,0.8,5.498748321980913e-09,0.8,5.531835298254777e-09,0.8,5.503082120954637e-09,0.9,5.569574751171651e-09,0.9,5.498750121884104e-09,0.9,5.532160211199042e-09,0.9,5.503052143609892e-09,1,5.569591037270044e-09,1,5.498748119511387e-09,1,5.532166509133298e-09,1
5.518813344878709e-09,0.6,5.583303203135297e-09,0.6,5.518707883910651e-09,0.6,5.546924614270678e-09,0.6,5.518903913505242e-09,0.7,5.583346664186165e-09,0.7,5.518731154893529e-09,0.7,5.546587872130591e-09,0.7,5.519036574660495e-09,0.8,5.583370253248414e-09,0.8,5.51874533866139e-09,0.8,5.545634565350037e-09,0.8,5.519060906794896e-09,0.9,5.583417020381178e-09,0.9,5.518747652638663e-09,0.9,5.546016012243543e-09,0.9,5.519042929832832e-09,1,5.583434536102298e-09,1,5.518746631793066e-09,1,5.546131740196373e-09,1
5.533375325470561e-09,0.6,5.596870968536428e-09,0.6,5.536730377922561e-09,0.6,5.557463088684514e-09,0.6,5.533450819571377e-09,0.7,5.596913332421951e-09,0.7,5.536759871948625e-09,0.7,5.557110843971869e-09,0.7,5.533564632629327e-09,0.8,5.596934862267889e-09,0.8,5.536773923756249e-09,0.8,5.555904119629842e-09,0.8,5.533603555212776e-09,0.9,5.596980052666419e-09,0.9,5.536776847999994e-09,0.9,5.556316142057021e-09,0.9,5.5335970731695e-09,1,5.596998100016809e-09,1,5.536776669780742e-09,1,5.556489999396545e-09,1
5.546773415089645e-09,0.6,5.610241485858228e-09,0.6,5.551696086027756e-09,0.6,5.566372613063615e-09,0.6,5.546834084477478e-09,0.7,5.610282150139229e-09,0.7,5.551769636286255e-09,0.7,5.566015041057373e-09,0.7,5.546929979061591e-09,0.8,5.610301777047923e-09,0.8,5.551783071875767e-09,0.8,5.564696929840348e-09,0.8,5.546980840210684e-09,0.9,5.610345198849907e-09,0.9,5.551785584854077e-09,0.9,5.565129176057636e-09,0.9,5.546984567415538e-09,1,5.610363313309578e-09,1,5.551785460469085e-09,1,5.565328268456549e-09,1
5.559261682853693e-09,0.6,5.623220353641071e-09,0.6,5.564234638761018e-09,0.6,5.575312598957399e-09,0.6,5.559309884220017e-09,0.7,5.623263732840847e-09,0.7,5.564342384049523e-09,0.7,5.574959183260154e-09,0.7,5.559389455628787e-09,0.8,5.623290546244828e-09,0.8,5.56435489383565e-09,0.8,5.573618318918907e-09,0.8,5.559449586405489e-09,0.9,5.62333462768655e-09,0.9,5.564356961541681e-09,0.9,5.5740565309397e-09,0.9,5.559461773971591e-09,1,5.623350733053638e-09,1,5.564356906460416e-09,1,5.574262664750243e-09,1
5.571053920669493e-09,0.6,5.634688044694035e-09,0.6,5.575145873011072e-09,0.6,5.584403843019989e-09,0.6,5.571091039644139e-09,0.7,5.634731942214691e-09,0.7,5.575275662140156e-09,0.7,5.58404403223537e-09,0.7,5.571156489954356e-09,0.8,5.634764120009374e-09,0.8,5.575287396155695e-09,0.8,5.582724764250248e-09,0.8,5.571223490164529e-09,0.9,5.634808949488323e-09,0.9,5.575289132775929e-09,0.9,5.583154745938125e-09,0.9,5.571242655593507e-09,1,5.634823671602261e-09,1,5.575289143970729e-09,1,5.583353117316217e-09,1
5.582312777124453e-09,0.6,5.645062232055984e-09,0.6,5.584936283814816e-09,0.6,5.593285070500348e-09,0.6,5.582340882389681e-09,0.7,5.645106023983075e-09,0.7,5.585082418944151e-09,0.7,5.592976270115399e-09,0.7,5.5823947016286e-09,0.8,5.645139746031895e-09,0.8,5.585093452080183e-09,0.8,5.59159829680348e-09,0.8,5.582466497425398e-09,0.9,5.645185208537487e-09,0.9,5.585094881950161e-09,0.9,5.592022170103053e-09,0.9,5.582490826069136e-09,1,5.645199332473639e-09,1,5.585094913889783e-09,1,5.592254140241054e-09,1
5.59316335370154e-09,0.6,5.655111626236242e-09,0.6,5.593975456347272e-09,0.6,5.59994719227346e-09,0.6,5.593184141925525e-09,0.7,5.655155417864885e-09,0.7,5.594132329814763e-09,0.7,5.599653933569706e-09,0.7,5.593228163566904e-09,0.8,5.655189551778721e-09,0.8,5.594142731557064e-09,0.8,5.598251558804946e-09,0.8,5.593302958643046e-09,0.9,5.655235277520199e-09,0.9,5.594143898487555e-09,0.9,5.598675972017548e-09,0.9,5.593331187074719e-09,1,5.655248997236274e-09,1,5.594143943831435e-09,1,5.598918878322044e-09,1
5.603703239584316e-09,0.6,5.665355826425396e-09,0.6,5.602511869815842e-09,0.6,5.605658600193959e-09,0.6,5.603718464318007e-09,0.7,5.665399650680128e-09,0.7,5.602675194581541e-09,0.7,5.60537026253415e-09,0.7,5.603754449989959e-09,0.8,5.665434478437851e-09,0.8,5.602684948670582e-09,0.8,5.603954303960798e-09,0.8,5.603830693920059e-09,0.9,5.665479927551962e-09,0.9,5.602685894627803e-09,0.9,5.604380570348391e-09,0.9,5.603861681549118e-09,1,5.665493304961154e-09,1,5.602685935833606e-09,1,5.604627564459766e-09,1
5.614018664711885e-09,0.6,5.675962279334353e-09,0.6,5.610703356615905e-09,0.6,5.610868090625013e-09,0.6,5.61402906022772e-09,0.7,5.676005861055668e-09,0.7,5.610869896513102e-09,0.7,5.610584083636906e-09,0.7,5.614058654571241e-09,0.8,5.676040008096016e-09,0.8,5.610879101081291e-09,0.8,5.609153373292214e-09,0.8,5.614135133088687e-09,0.9,5.676084699437713e-09,0.9,5.610879813512938e-09,0.9,5.609581638494698e-09,0.9,5.614167795879648e-09,1,5.676097680483524e-09,1,5.610879840859719e-09,1,5.609832693483473e-09,1
5.624207750132562e-09,0.6,5.686753391767094e-09,0.6,5.618660289694255e-09,0.6,5.61568273867301e-09,0.6,5.624214721638311e-09,0.7,5.686796297925995e-09,0.7,5.618827396369283e-09,0.7,5.61539949990219e-09,0.7,5.624239034766144e-09,0.8,5.686830390559514e-09,0.8,5.618836000982602e-09,0.8,5.613956331827587e-09,0.8,5.624314914524477e-09,0.9,5.686873403946909e-09,0.9,5.618836534318074e-09,0.9,5.614387325734021e-09,0.9,5.624348639831082e-09,1,5.686886000334642e-09,1,5.618836530615195e-09,1,5.614640707508644e-09,1
5.634451508500561e-09,0.6,5.697508574825349e-09,0.6,5.626466870182793e-09,0.6,5.620245171158543e-09,0.6,5.634455508109896e-09,0.7,5.697550492173708e-09,0.7,5.626632320333928e-09,0.7,5.619962351176269e-09,0.7,5.634475090420334e-09,0.8,5.69758286076469e-09,0.8,5.626640345448702e-09,0.8,5.61850501726897e-09,0.8,5.634550036212773e-09,0.9,5.69762487471295e-09,0.9,5.626640677272726e-09,0.9,5.618939840069514e-09,0.9,5.634584368634268e-09,1,5.697637151898786e-09,1,5.626640629556771e-09,1,5.619195255060828e-09,1
5.645201264875262e-09,0.6,5.708206793756479e-09,0.6,5.634202630049101e-09,0.6,5.624590526839269e-09,0.6,5.645202300797021e-09,0.7,5.70824742857647e-09,0.7,5.634364624219102e-09,0.7,5.624307512008425e-09,0.7,5.645217096786162e-09,0.8,5.708278157883071e-09,0.8,5.634372065511583e-09,0.8,5.622835812625846e-09,0.8,5.64529132941138e-09,0.9,5.708319019484571e-09,0.9,5.634372201887148e-09,0.9,5.623272778943233e-09,0.9,5.645326680977836e-09,1,5.708331056312064e-09,1,5.634372095428752e-09,1,5.623530507155228e-09,1
5.657787810653217e-09,0.6,5.719019908484521e-09,0.6,5.641986429468973e-09,0.6,5.628716467877578e-09,0.6,5.657784927427686e-09,0.7,5.719059498892776e-09,0.7,5.642143571622227e-09,0.7,5.628432467266981e-09,0.7,5.657793848243274e-09,0.8,5.719089294514734e-09,0.8,5.64215040156038e-09,0.8,5.626944619467647e-09,0.8,5.657868285966015e-09,0.9,5.719128280491189e-09,0.9,5.642150316811217e-09,0.9,5.627382823558237e-09,0.9,5.657905348187537e-09,1,5.719140063780425e-09,1,5.64215012655439e-09,1,5.627642949513096e-09,1
5.665047992143707e-09,0.6,5.730286382508001e-09,0.6,5.650096575649925e-09,0.6,5.632671678812438e-09,0.6,5.665046100897009e-09,0.7,5.730325023811327e-09,0.7,5.650247409604361e-09,0.7,5.632385434081231e-09,0.7,5.665057475729641e-09,0.8,5.730353570688138e-09,0.8,5.650253503937275e-09,0.8,5.630881442009421e-09,0.8,5.66512912624097e-09,0.9,5.730391159795754e-09,0.9,5.650253085137181e-09,0.9,5.631320579501163e-09,0.9,5.66516397982378e-09,1,5.730402648722661e-09,1,5.650252744662914e-09,1,5.631583028345985e-09,1
5.672089754354686e-09,0.6,5.742616301385957e-09,0.6,5.659353011873986e-09,0.6,5.636567024931727e-09,0.6,5.672090737157808e-09,0.7,5.742655813910882e-09,0.7,5.659493547768295e-09,0.7,5.636277550587024e-09,0.7,5.672106400083453e-09,0.8,5.742683694164727e-09,0.8,5.65949848953811e-09,0.8,5.634760922383428e-09,0.8,5.672173457609615e-09,0.9,5.742720982227877e-09,0.9,5.659497374200689e-09,0.9,5.63519968080484e-09,0.9,5.672204686316684e-09,1,5.742731333969574e-09,1,5.659496677588162e-09,1,5.635463995746948e-09,1
5.678530838826614e-09,0.6,5.757594471724936e-09,0.6,5.669556034055267e-09,0.6,5.640532276083641e-09,0.6,5.678532016966336e-09,0.7,5.757637979405793e-09,0.7,5.669716596420068e-09,0.7,5.640239301184397e-09,0.7,5.678547927076879e-09,0.8,5.75766956923524e-09,0.8,5.669721999864442e-09,0.8,5.63871406421624e-09,0.8,5.678612605699181e-09,0.9,5.757706720756925e-09,0.9,5.669721251999441e-09,0.9,5.639151613027867e-09,0.9,5.678642645433622e-09,1,5.757714488534738e-09,1,5.669720951324431e-09,1,5.639416997446722e-09,1
5.684324675820596e-09,0.6,5.774875732444802e-09,0.6,5.6794405897042e-09,0.6,5.644680856343586e-09,0.6,5.684324725033328e-09,0.7,5.774915475580007e-09,0.7,5.679614572441441e-09,0.7,5.644383862175362e-09,0.7,5.684338575273415e-09,0.8,5.774943392030163e-09,0.8,5.679619890875026e-09,0.8,5.642856535319552e-09,0.8,5.684402834635736e-09,0.9,5.774977046714654e-09,0.9,5.679618907872143e-09,0.9,5.643291271418585e-09,0.9,5.684433139996182e-09,1,5.774985149482025e-09,1,5.679618673336731e-09,1,5.643556656022675e-09,1
5.690124464788469e-09,0.6,5.788992798216096e-09,0.6,5.691910419318822e-09,0.6,5.649088311232126e-09,0.6,5.690122392539518e-09,0.7,5.789024727149064e-09,0.7,5.69211952260981e-09,0.7,5.648789950499873e-09,0.7,5.690133535633986e-09,0.8,5.789045068182357e-09,0.8,5.692121705944585e-09,0.8,5.64727201646773e-09,0.8,5.690197911482295e-09,0.9,5.789073938007655e-09,0.9,5.692118779715206e-09,0.9,5.647699930037905e-09,0.9,5.690228967009574e-09,1,5.789084394577826e-09,1,5.692118050605596e-09,1,5.647963434203291e-09,1
5.696337153599068e-09,0.6,5.800337131745555e-09,0.6,5.696047187636995e-09,0.6,5.653774319335017e-09,0.6,5.696333300576612e-09,0.7,5.80036607042886e-09,0.7,5.696243671586795e-09,0.7,5.653475768632107e-09,0.7,5.696341386768456e-09,0.8,5.80038335628166e-09,0.8,5.696246566363598e-09,0.8,5.651980824342671e-09,0.8,5.696405854883265e-09,0.9,5.800409941055177e-09,0.9,5.696244282504101e-09,0.9,5.652398152082357e-09,0.9,5.696437725454683e-09,1,5.800420997291532e-09,1,5.696243761883033e-09,1,5.652657432728498e-09,1
5.703101850388978e-09,0.6,5.810992444474374e-09,0.6,5.700449186679832e-09,0.6,5.658675280980512e-09,0.6,5.703096181831007e-09,0.7,5.811020030795539e-09,0.7,5.700629066762417e-09,0.7,5.65838015703472e-09,0.7,5.703101479496531e-09,0.8,5.811035697314384e-09,0.8,5.700633046110357e-09,0.8,5.65692118141211e-09,0.8,5.703165847582081e-09,0.9,5.811060718472215e-09,0.9,5.700631758156349e-09,0.9,5.657325070052913e-09,0.9,5.703198376830034e-09,1,5.811071602132996e-09,1,5.700631569457127e-09,1,5.65757787986804e-09,1
5.710438678879675e-09,0.6,5.821832895261308e-09,0.6,5.704650197901666e-09,0.6,5.66368412082367e-09,0.6,5.710431541799961e-09,0.7,5.821859977208204e-09,0.7,5.704821561033119e-09,0.7,5.663394015219188e-09,0.7,5.710434096359628e-09,0.8,5.821874724499455e-09,0.8,5.704825993821644e-09,0.8,5.661973310509113e-09,0.8,5.710498012791674e-09,0.9,5.82189861636391e-09,0.9,5.70482520315207e-09,0.9,5.662363027489827e-09,0.9,5.710530796041006e-09,1,5.821909074742479e-09,1,5.704825193941078e-09,1,5.662609097454665e-09,1
5.7182662357475e-09,0.6,5.83372937238166e-09,0.6,5.708138366699208e-09,0.6,5.668807252474837e-09,0.6,5.718257426414222e-09,0.7,5.833757011214565e-09,0.7,5.708306729744128e-09,0.7,5.668512992369792e-09,0.7,5.718259932194468e-09,0.8,5.833771568777317e-09,0.8,5.708311140359369e-09,0.8,5.66709999323194e-09,0.8,5.718323067814419e-09,0.9,5.833794547351261e-09,0.9,5.708310421484203e-09,0.9,5.66748156227223e-09,0.9,5.718355819157239e-09,1,5.833804107477642e-09,1,5.708310431039752e-09,1,5.667725938945841e-09,1
5.726533430827691e-09,0.6,5.847585707998627e-09,0.6,5.711517250944486e-09,0.6,5.674414288318957e-09,0.6,5.726526250879362e-09,0.7,5.847613903507424e-09,0.7,5.711685592241485e-09,0.7,5.674128533726551e-09,0.7,5.726527466980098e-09,0.8,5.847628277587332e-09,0.8,5.7116897669955e-09,0.8,5.672746170029937e-09,0.8,5.726589747554582e-09,0.9,5.847650364404191e-09,0.9,5.71168891546703e-09,0.9,5.673129678674737e-09,0.9,5.726622098727403e-09,1,5.847658617583278e-09,1,5.711688876767031e-09,1,5.673366448694017e-09,1
5.735367898108789e-09,0.6,5.864245491364613e-09,0.6,5.715164790959259e-09,0.6,5.679956730410301e-09,0.6,5.735359190280717e-09,0.7,5.864275285299101e-09,0.7,5.715335255559834e-09,0.7,5.679675394138002e-09,0.7,5.73536172771519e-09,0.8,5.864289072448778e-09,0.8,5.71533905089613e-09,0.8,5.678340481453261e-09,0.8,5.735423455971193e-09,0.9,5.864309535499266e-09,0.9,5.715337931412239e-09,0.9,5.678711215951435e-09,0.9,5.735455498378473e-09,1,5.864316194478903e-09,1,5.715337803283814e-09,1,5.678940797730177e-09,1
5.745170969671295e-09,0.6,5.884423528283326e-09,0.6,5.719300923578351e-09,0.6,5.685833199909231e-09,0.6,5.745164623450728e-09,0.7,5.884453323197818e-09,0.7,5.719475861668213e-09,0.7,5.685554932196749e-09,0.7,5.745167920563478e-09,0.8,5.884465873563764e-09,0.8,5.719479112138317e-09,0.8,5.684188601322434e-09,0.8,5.745229739394132e-09,0.9,5.884483486694863e-09,0.9,5.719477568186259e-09,0.9,5.684563386350046e-09,0.9,5.745261323430402e-09,1,5.884488315009097e-09,1,5.719477299645974e-09,1,5.684803286291576e-09,1
5.75717758248618e-09,0.6,5.901156851949684e-09,0.6,5.724270748410108e-09,0.6,5.69286920300194e-09,0.6,5.757172877787365e-09,0.7,5.901209855420132e-09,0.7,5.724454085891234e-09,0.7,5.69253020914658e-09,0.7,5.7571822086024e-09,0.8,5.90137012630754e-09,0.8,5.724456519662844e-09,0.8,5.690956363306577e-09,0.8,5.757246492952978e-09,0.9,5.901503509250194e-09,0.9,5.724454293353048e-09,0.9,5.691362628397801e-09,0.9,5.757278773140915e-09,1,5.901474312043012e-09,1,5.724453799869086e-09,1,5.691637499653736e-09,1
5.768332506314632e-09,0.6,5.914276145661867e-09,0.6,5.730743623266692e-09,0.6,5.702899455798486e-09,0.6,5.768324273095255e-09,0.7,5.914386757146564e-09,0.7,5.730944264015017e-09,0.7,5.702458776703886e-09,0.7,5.768323522199744e-09,0.8,5.914679581644687e-09,0.8,5.730945357697958e-09,0.8,5.700527572695973e-09,0.8,5.76837865837087e-09,0.9,5.914885601488188e-09,0.9,5.730941901203548e-09,0.9,5.700987545159851e-09,0.9,5.768409788828269e-09,1,5.914825987536886e-09,1,5.730941000537835e-09,1,5.701322992251366e-09,1
5.779776774149143e-09,0.6,5.929391594685147e-09,0.6,5.74059915753226e-09,0.6,5.710621659300177e-09,0.6,5.779763757237702e-09,0.7,5.929572871349785e-09,0.7,5.740855749291686e-09,0.7,5.710191431578597e-09,0.7,5.779753708471858e-09,0.8,5.930027866239152e-09,0.8,5.740853663887055e-09,0.8,5.708290342385258e-09,0.8,5.779800349733317e-09,0.9,5.930332617447931e-09,0.9,5.740846834462671e-09,0.9,5.708742021124412e-09,0.9,5.779829105414357e-09,1,5.930224924658442e-09,1,5.740844739672854e-09,1,5.709071229355342e-09,1
5.789013653705845e-09,0.6,5.946297751125304e-09,0.6,5.750547056413488e-09,0.6,5.71900258078098e-09,0.6,5.78899927138973e-09,0.7,5.946735710704273e-09,0.7,5.750746663981703e-09,0.7,5.718479521643078e-09,0.7,5.788986421999974e-09,0.8,5.947724475195347e-09,0.8,5.750745441722838e-09,0.8,5.716218043261035e-09,0.8,5.789030103172965e-09,0.9,5.948208771174639e-09,0.9,5.750740603282108e-09,0.9,5.716742411621323e-09,0.9,5.789057601419373e-09,1,5.947991994062458e-09,1,5.750739251507782e-09,1,5.717130905637025e-09,1
5.797339591009763e-09,0.6,5.964103056933488e-09,0.6,5.760419321615747e-09,0.6,5.728294376549361e-09,0.6,5.797324784467475e-09,0.7,5.964797387604057e-09,0.7,5.760569476287699e-09,0.7,5.727737513278034e-09,0.7,5.79731096994294e-09,0.8,5.966351406635163e-09,0.8,5.760568821912541e-09,0.8,5.725356286703498e-09,0.8,5.797353519101844e-09,0.9,5.967169667953123e-09,0.9,5.760565587840933e-09,0.9,5.725912411219819e-09,0.9,5.797380589850727e-09,1,5.966776902078193e-09,1,5.760564806326275e-09,1,5.726317036268653e-09,1
5.805990553237301e-09,0.6,5.982890124913993e-09,0.6,5.768804203775568e-09,0.6,5.738360208807955e-09,0.6,5.805975211988925e-09,0.7,5.983929384938296e-09,0.7,5.768934607155954e-09,0.7,5.737806071962155e-09,0.7,5.805960481208923e-09,0.8,5.986095291609105e-09,0.8,5.768934099152291e-09,0.8,5.735486332201664e-09,0.8,5.806002311209622e-09,0.9,5.983584833976562e-09,0.9,5.76893141655423e-09,0.9,5.736018586780733e-09,0.9,5.806029346091123e-09,1,5.98663992421235e-09,1,5.768930804810024e-09,1,5.736410159946218e-09,1
5.8155465211858e-09,0.6,6e-09,0.6,5.776308200919655e-09,0.6,5.740557087532818e-09,0.6,5.815530375673841e-09,0.7,6e-09,0.7,5.776432262055366e-09,0.7,5.740183608941922e-09,0.7,5.815514004791179e-09,0.8,6e-09,0.8,5.776431680655409e-09,0.8,5.738846854631972e-09,0.8,5.81555507763648e-09,0.9,6e-09,0.9,5.776429093523841e-09,0.9,5.739151105262422e-09,0.9,5.815582289441901e-09,1,6e-09,1,5.776428508413123e-09,1,5.739359555703231e-09,1
5.826490132668411e-09,0.6,6.001801179921241e-09,0.6,5.783961198892484e-09,0.6,5.743508094737382e-09,0.6,5.826473222552288e-09,0.7,6.001752109499106e-09,0.7,5.784085924899471e-09,0.7,5.743133673009211e-09,0.7,5.826454609917872e-09,0.8,6.001644876186794e-09,0.8,5.784084977356292e-09,0.8,5.741475555807663e-09,0.8,5.826494233999216e-09,0.9,6.001784803250457e-09,0.9,5.784082151578162e-09,0.9,5.741876232994431e-09,0.9,5.826521549865943e-09,1,6.00161668269776e-09,1,5.784081493767117e-09,1,5.742157408529042e-09,1
5.838647226375489e-09,0.6,6.003608509829832e-09,0.6,5.792133375469081e-09,0.6,5.745257398001119e-09,0.6,5.838628741805024e-09,0.7,6.003527049192271e-09,0.7,5.792258613983665e-09,0.7,5.74494666069962e-09,0.7,5.838607645122139e-09,0.8,6.003348110053213e-09,0.8,5.792257239558934e-09,0.8,5.743619660241624e-09,0.8,5.838645449361224e-09,0.9,6.003534205185672e-09,0.9,5.792254153768667e-09,0.9,5.743945894869269e-09,0.9,5.838672493685897e-09,1,6.003300766785387e-09,1,5.792253405458711e-09,1,5.744165141024434e-09,1
5.851939132570192e-09,0.6,6.005516052061309e-09,0.6,5.800677888592941e-09,0.6,5.747042179376158e-09,0.6,5.851919295892955e-09,0.7,6.005371516240863e-09,0.7,5.800801158138429e-09,0.7,5.746802971969127e-09,0.7,5.85189469282162e-09,0.8,6.005055630164897e-09,0.8,5.800799443202192e-09,0.8,5.745813463537644e-09,0.8,5.851930117499964e-09,0.9,6.005393049770525e-09,0.9,5.800796185678708e-09,0.9,5.746067926631935e-09,0.9,5.851956889875084e-09,1,6.004972408169509e-09,1,5.800795391099582e-09,1,5.746226107234034e-09,1
5.861287571441182e-09,0.6,6.007032528755817e-09,0.6,5.80958931244409e-09,0.6,5.748660733351421e-09,0.6,5.861330567510082e-09,0.7,6.006851515564866e-09,0.7,5.809710719722073e-09,0.7,5.74845141322815e-09,0.7,5.861441996547344e-09,0.8,6.006455513487247e-09,0.8,5.809708489967016e-09,0.8,5.747566720784104e-09,0.8,5.861468385644945e-09,0.9,6.006891709104295e-09,0.9,5.809704971386463e-09,0.9,5.747802628239273e-09,0.9,5.861462592576728e-09,1,6.006351047450448e-09,1,5.809704099666968e-09,1,5.747944111386722e-09,1
5.868105620392653e-09,0.6,6.009237825760372e-09,0.6,5.819304228164071e-09,0.6,5.750080620705011e-09,0.6,5.868207877774967e-09,0.7,6.009005610293548e-09,0.7,5.819424264251921e-09,0.7,5.749877896130535e-09,0.7,5.868437520812007e-09,0.8,6.008497549468461e-09,0.8,5.819421337346435e-09,0.8,5.749018913630554e-09,0.8,5.868453779370046e-09,0.9,6.009059513049704e-09,0.9,5.819417438330095e-09,0.9,5.749250129309525e-09,0.9,5.868418475725929e-09,1,6.008363150222339e-09,1,5.819416463949679e-09,1,5.749387685511296e-09,1
5.876354006895082e-09,0.6,6.012253061990925e-09,0.6,5.829347527994683e-09,0.6,5.751491726077126e-09,0.6,5.876532083228704e-09,0.7,6.011949441381047e-09,0.7,5.829463374905621e-09,0.7,5.751284739098498e-09,0.7,5.876910777369267e-09,0.8,6.011287139817682e-09,0.8,5.829460185181573e-09,0.8,5.750421335644207e-09,0.8,5.876912453641976e-09,0.9,6.012016636654949e-09,0.9,5.829456224601502e-09,0.9,5.750652247729747e-09,0.9,5.876834974386765e-09,1,6.011111867781127e-09,1,5.829455243659545e-09,1,5.750790011444337e-09,1
5.890995995204121e-09,0.6,6.015069813645602e-09,0.6,5.834709811516258e-09,0.6,5.753013370867263e-09,0.6,5.891411217560039e-09,0.7,6.014730390096701e-09,0.7,5.834815500466694e-09,0.7,5.752790280985919e-09,0.7,5.892060508681599e-09,0.8,6.013994467640067e-09,0.8,5.834814866566678e-09,0.8,5.751890385628819e-09,0.8,5.892088886179531e-09,0.9,6.014807486900233e-09,0.9,5.834812521937547e-09,0.9,5.752125441740922e-09,0.9,5.891946431335047e-09,1,6.01380134775727e-09,1,5.834811555850518e-09,1,5.752267880874881e-09,1
5.905486379811704e-09,0.6,6.018366618323235e-09,0.6,5.840651317304261e-09,0.6,5.754838809867117e-09,0.6,5.906060923775295e-09,0.7,6.01796685853338e-09,0.7,5.840746675451656e-09,0.7,5.754571888510456e-09,0.7,5.906949806370067e-09,0.8,6.017103484048231e-09,0.8,5.840750234891797e-09,0.8,5.75357842580313e-09,0.8,5.906972870687351e-09,0.9,6.018057012282856e-09,0.9,5.840750432454195e-09,0.9,5.753824371746234e-09,0.9,5.906767788689617e-09,1,6.016878427835732e-09,1,5.840749762308075e-09,1,5.753978925391438e-09,1
5.922389795428816e-09,0.6,6.022470675497908e-09,0.6,5.84531802302443e-09,0.6,5.758118730290391e-09,0.6,5.922944337109627e-09,0.7,6.021976725020639e-09,0.7,5.8454132620163e-09,0.7,5.757493360515427e-09,0.7,5.92380787294823e-09,0.8,6.020914681644889e-09,0.8,5.845416775890268e-09,0.8,5.755986252876256e-09,0.8,5.923828614081996e-09,0.9,6.022084981011241e-09,0.9,5.845417015538738e-09,0.9,5.756280152216879e-09,0.9,5.923628185031314e-09,1,6.020639426032688e-09,1,5.845416452209791e-09,1,5.756490006748021e-09,1
